,0
0,-0.07002671266314198
1,-0.07002671266314198
2,-0.07002671266314198
3,0.3855386305003812
4,-0.07002671266314198
5,-0.07002671266314198
6,-0.07002671266314198
7,-0.07002671266314198
8,-0.07002671266314198
9,-0.07002671266314198
10,-0.07002671266314198
11,-0.07002671266314198
12,-0.07002671266314198
13,-0.07002671266314198
14,-0.07002671266314198
15,-0.07002671266314198
16,-0.07002671266314198
17,-0.07002671266314198
18,-0.07002671266314198
19,-0.07002671266314198
20,-0.07002671266314198
21,-0.07002671266314198
22,-0.07002671266314198
23,-0.07002671266314198
24,-0.07002671266314198
25,-0.07002671266314198
26,-0.07002671266314198
27,-0.07002671266314198
28,-0.07002671266314198
29,-0.07002671266314198
30,-0.07002671266314198
31,-0.07002671266314198
32,-0.07002671266314198
33,-0.07002671266314198
34,-0.07002671266314198
35,-0.07002671266314198
36,-0.07002671266314198
37,-0.07002671266314198
38,-0.07002671266314198
39,-0.07002671266314198
40,-0.07002671266314198
41,-0.07002671266314198
42,-0.07002671266314198
43,-0.07002671266314198
44,-0.07002671266314198
45,-0.07002671266314198
46,-0.07002671266314198
47,-0.07002671266314198
48,-0.07002671266314198
49,-0.07002671266314198
50,-0.07002671266314198
51,-0.07002671266314198
52,-0.07002671266314198
53,0.4875545610433223
54,-0.07002671266314198
55,-0.07002671266314198
56,-0.07002671266314198
57,-0.07002671266314198
58,-0.07002671266314198
59,-0.07002671266314198
60,-0.07002671266314198
61,-0.07002671266314198
62,-0.07002671266314198
63,-0.07002671266314198
64,-0.07002671266314198
65,-0.07002671266314198
66,-0.07002671266314198
67,-0.07002671266314198
68,-0.07002671266314198
69,-0.07002671266314198
70,-0.07002671266314198
71,-0.07002671266314198
72,-0.07002671266314198
73,-0.07002671266314198
74,-0.07002671266314198
75,-0.07002671266314198
76,-0.07002671266314198
77,-0.07002671266314198
78,-0.07002671266314198
79,-0.07002671266314198
80,0.3855386305003812
81,-0.07002671266314198
82,-0.07002671266314198
83,0.4875545610433223
84,-0.07002671266314198
85,-0.07002671266314198
86,-0.07002671266314198
87,-0.07002671266314198
88,-0.07002671266314198
89,-0.07002671266314198
90,-0.07002671266314198
91,-0.07002671266314198
92,0.3855386305003812
93,-0.07002671266314198
94,-0.07002671266314198
95,-0.07002671266314198
96,-0.07002671266314198
97,-0.07002671266314198
98,-0.07002671266314198
99,-0.07002671266314198
100,-0.07002671266314198
101,-0.07002671266314198
102,-0.07002671266314198
103,0.49877280515547273
104,-0.07002671266314198
105,-0.07002671266314198
106,-0.07002671266314198
107,-0.07002671266314198
108,-0.07002671266314198
109,-0.07002671266314198
110,-0.07002671266314198
111,-0.07002671266314198
112,-0.07002671266314198
113,-0.07002671266314198
114,-0.07002671266314198
115,-0.07002671266314198
116,-0.07002671266314198
117,0.3855386305003812
118,-0.07002671266314198
119,0.4998802177454904
120,-0.07002671266314198
121,-0.07002671266314198
122,-0.07002671266314198
123,-0.07002671266314198
124,-0.07002671266314198
125,-0.07002671266314198
126,-0.07002671266314198
127,-0.07002671266314198
128,0.3855386305003812
129,-0.07002671266314198
130,-0.07002671266314198
131,-0.07002671266314198
132,-0.07002671266314198
133,-0.07002671266314198
134,-0.07002671266314198
135,-0.07002671266314198
136,-0.07002671266314198
137,-0.07002671266314198
138,-0.07002671266314198
139,-0.07002671266314198
140,-0.07002671266314198
141,-0.07002671266314198
142,-0.07002671266314198
143,-0.07002671266314198
144,-0.07002671266314198
145,-0.07002671266314198
146,-0.07002671266314198
147,-0.07002671266314198
148,-0.07002671266314198
149,-0.07002671266314198
150,-0.07002671266314198
151,-0.07002671266314198
152,0.3855386305003812
153,0.4875545610433223
154,-0.07002671266314198
155,0.3855386305003812
156,0.3855386305003812
157,-0.07002671266314198
158,-0.07002671266314198
159,-0.07002671266314198
160,0.3855386305003812
161,-0.07002671266314198
162,0.3855386305003812
163,-0.07002671266314198
164,-0.07002671266314198
165,0.3855386305003812
166,-0.07002671266314198
167,-0.07002671266314198
168,-0.07002671266314198
